building_id,damage_numeric,predicted_severity
235803000771,5.0,5.0
235803000791,4.0,3.578704846574208
235803000831,4.0,3.578704846574208
235803000851,5.0,5.0
235803000861,5.0,5.0
235803000871,5.0,5.0
235803000881,5.0,5.0
235803000901,5.0,5.0
235803000911,5.0,5.0
235803000971,4.0,3.599632989301814
235803000991,4.0,3.388006882680455
235803000992,4.0,3.391732497702763
235803001041,5.0,5.0
235803001051,5.0,5.0
235803001221,4.0,3.5841676658353565
235803001251,4.0,3.599632989301814
235803001312,4.0,3.599632989301814
235803001521,4.0,3.4084885171488013
235803001541,5.0,5.0
235803001601,4.0,3.599632989301814
235803001641,4.0,3.557013229749582
235803001701,4.0,3.3999014755695605
235803001711,4.0,3.4084885171488013
235803001751,4.0,3.3857014290364513
235803001771,5.0,5.0
235803001811,5.0,5.0
235803001881,5.0,5.0
235803001892,5.0,5.0
235803001921,4.0,3.37711438745721
235803001931,4.0,3.3999014755695605
235803001971,5.0,5.0
235803001981,4.0,3.5691408885755918
235803002001,4.0,3.5841676658353565
235803002041,5.0,5.0
235803002091,5.0,5.0
235803002171,5.0,5.0
235803002231,5.0,5.0
235803002251,4.0,3.3999014755695605
235803002271,5.0,4.972054628632939
235803002281,4.0,3.3999014755695605
235803002301,4.0,3.3999014755695605
235803002321,5.0,5.0
235803002421,5.0,5.0
235803002431,5.0,5.0
235803002471,4.0,2.1045269421402453
235804000011,5.0,5.0
235804000041,5.0,5.0
235804000081,5.0,5.0
235804000161,5.0,5.0
235804000162,5.0,5.0
235804000181,5.0,5.0
235804000261,5.0,5.0
235804000312,5.0,5.0
235804000441,5.0,5.0
235804000561,4.0,3.578704846574208
235804000571,4.0,3.5691408885755918
235804000592,5.0,5.0
235804000602,5.0,5.0
235804000611,5.0,5.0
235804000621,5.0,5.0
235804000681,2.0,2.602558010603107
235804000691,5.0,5.0
235804000752,5.0,3.4084885171488013
235804000761,5.0,5.0
235804000831,5.0,5.0
235804000861,5.0,5.0
235804000881,2.0,1.8312431608701356
235804000911,5.0,5.0
235804000981,3.0,3.391732497702763
235804000991,5.0,5.0
235804001111,1.0,1.9624516035620403
235804001121,1.0,1.8041246482822466
235804001221,4.0,3.2241676634724485
235804001241,3.0,1.9849859464809152
235804001261,5.0,5.0
235804001311,5.0,5.0
235804001341,4.0,3.578704846574208
235804001391,1.0,1.8041246482822466
235804001421,4.0,3.5691408885755918
235804001431,3.0,3.3999014755695605
235804001511,4.0,3.578704846574208
235804001521,5.0,5.0
235804001592,2.0,3.2166265156263973
235804001621,5.0,5.0
235804001661,5.0,5.0
235804001761,4.0,3.578704846574208
235804001781,5.0,5.0
235804001811,3.0,3.4084885171488013
235804001861,5.0,5.0
235804001881,3.0,3.5841676658353565
235804001981,5.0,5.0
235804002011,5.0,5.0
235804002141,5.0,5.0
235804002151,5.0,5.0
235804002181,5.0,5.0
235804002191,5.0,5.0
235804002221,5.0,5.0
235804002231,4.0,3.557013229749582
235804002271,5.0,5.0
235804002331,4.0,3.599632989301814
235804002421,5.0,5.0
235804002471,5.0,5.0
235804002531,4.0,3.599632989301814
235804002561,4.0,3.391732497702763
235804002691,4.0,3.578704846574208
235804002701,3.0,2.8780776312921734
235804002801,4.0,3.578704846574208
235804002831,5.0,5.0
235805000051,5.0,5.0
235805000241,3.0,3.4084885171488013
235805000261,5.0,5.0
235805000322,5.0,5.0
235805000382,2.0,2.5473813596603514
235805000471,4.0,3.5691408885755918
235805000501,4.0,3.599632989301814
235805000581,3.0,3.3999014755695605
235805000611,5.0,5.0
235805000662,5.0,5.0
235805000691,5.0,5.0
235805000701,5.0,5.0
235805000721,5.0,5.0
235805000731,4.0,3.4084885171488013
235805000831,5.0,5.0
235805000861,5.0,5.0
235805000871,5.0,5.0
235805000941,5.0,5.0
235805001181,4.0,3.599632989301814
235805001231,5.0,5.0
235805001251,5.0,5.0
235805001561,5.0,5.0
235805001591,5.0,5.0
235805001741,5.0,5.0
235805001761,5.0,5.0
235805001891,4.0,3.37711438745721
235805001991,5.0,5.0
235805002001,5.0,5.0
235805002021,5.0,5.0
235805002051,5.0,5.0
235805002111,5.0,5.0
235805002141,4.0,3.5841676658353565
235805002181,4.0,3.5841676658353565
235805002201,5.0,5.0
235805002351,5.0,5.0
235805002361,5.0,5.0
235805002442,5.0,5.0
235805002501,4.0,3.578704846574208
235805002511,3.0,3.599632989301814
235805002591,5.0,5.0
235805002641,3.0,2.5612828120620157
235805002661,2.0,2.190839828740541
235806000021,5.0,5.0
235806000031,5.0,5.0
235806000072,4.0,3.05303092074728
235806000201,5.0,5.0
235806000251,5.0,5.0
235806000301,5.0,5.0
235806000362,5.0,5.0
235806000401,5.0,5.0
235806000421,5.0,4.972054628632939
235806000431,5.0,5.0
235806000491,5.0,5.0
235806000511,5.0,4.940481212920237
235806000541,5.0,5.0
235806000561,5.0,5.0
235806000612,4.0,3.578704846574208
235806000621,5.0,5.0
235806000641,5.0,5.0
235806000642,5.0,5.0
235806000751,4.0,3.578704846574208
235806000771,5.0,5.0
235806000791,4.0,3.578704846574208
235806000901,4.0,3.578704846574208
235806001001,5.0,5.0
235806001061,5.0,5.0
235806001091,5.0,5.0
235806001181,4.0,3.578704846574208
235806001192,1.0,1.7996325848767163
235806001201,5.0,5.0
235806001211,4.0,3.578704846574208
235806001281,5.0,5.0
235806001321,5.0,5.0
235806001341,5.0,5.0
235806001401,5.0,5.0
235806001461,4.0,3.5691408885755918
235806001561,5.0,5.0
235806001591,5.0,5.0
235806001632,5.0,5.0
235806001731,5.0,5.0
235806001771,5.0,5.0
235806001882,5.0,5.0
235806001922,5.0,5.0
235806001961,5.0,5.0
235806001991,5.0,5.0
235806002131,5.0,5.0
235806002141,2.0,1.9329158533535675
235807000031,5.0,5.0
235807000081,5.0,5.0
235807000131,5.0,5.0
235807000341,5.0,5.0
235807000411,5.0,5.0
235807000461,5.0,5.0
235807000471,5.0,3.1764125687707394
235807000621,5.0,5.0
235807000661,5.0,5.0
235807000701,5.0,5.0
235807000801,5.0,5.0
235807000891,5.0,5.0
235807000901,5.0,5.0
235807001021,5.0,5.0
235807001051,5.0,5.0
235807001091,5.0,5.0
235807001121,5.0,5.0
235807001131,5.0,5.0
235807001151,5.0,5.0
235807001242,5.0,4.999722222222222
235807001371,5.0,5.0
235807001441,5.0,5.0
235807001491,5.0,3.557013229749582
235807001541,5.0,5.0
235807001601,5.0,5.0
235807001641,5.0,5.0
235807001751,5.0,3.5691408885755918
235807001821,1.0,2.137616327616361
235807001831,3.0,1.8007258102680532
235808000031,5.0,5.0
235808000032,3.0,2.034736372979818
235808000041,5.0,5.0
235808000081,5.0,5.0
235808000091,5.0,5.0
235808000101,5.0,5.0
235808000261,5.0,5.0
235808000291,5.0,5.0
235808000391,4.0,3.578704846574208
235808000421,4.0,3.2166265156263973
235808000461,5.0,5.0
235808000512,5.0,4.972054628632939
235808000611,5.0,5.0
235808000701,4.0,3.578704846574208
235808000741,5.0,5.0
235808000811,4.0,3.184988131295733
235808000841,5.0,5.0
235808000871,5.0,5.0
235808001071,5.0,5.0
235808001082,3.0,1.8041246482822466
235808001221,5.0,5.0
235808001231,2.0,1.7996325848767163
235808001261,4.0,3.391732497702763
235808001311,4.0,3.4146101482481543
235808001361,4.0,3.578704846574208
235808001411,4.0,3.391732497702763
235808001451,5.0,5.0
235808001521,5.0,5.0
235808001551,4.0,3.5691408885755918
235808001591,5.0,5.0
235808001601,4.0,3.3982144108538885
235808001631,4.0,3.578704846574208
235808001661,5.0,4.972054628632939
235808001761,5.0,5.0
235808001791,4.0,3.578704846574208
235808001851,4.0,3.2166265156263973
235808001941,5.0,4.972054628632939
235808002061,5.0,5.0
235808002081,4.0,3.391732497702763
235808002091,5.0,5.0
235808002101,5.0,5.0
235808002171,5.0,5.0
235808002181,5.0,5.0
235808002221,4.0,3.578704846574208
235808002341,5.0,5.0
235808002361,3.0,3.184988131295733
235808002371,5.0,3.1351632222547896
235808002381,5.0,5.0
235808002411,4.0,3.578704846574208
235808002421,5.0,5.0
235808002431,5.0,5.0
235808002461,5.0,5.0
235808002521,5.0,5.0
235808002551,4.0,3.578704846574208
235808002601,5.0,5.0
235808002621,5.0,5.0
235808002631,5.0,5.0
235808002841,5.0,5.0
235808002951,5.0,5.0
235808002971,5.0,5.0
235808002981,5.0,5.0
235809000161,5.0,5.0
235809000191,4.0,3.379837904813657
235809000291,5.0,5.0
235809000301,5.0,5.0
235809000311,5.0,5.0
235809000351,5.0,5.0
235809000381,5.0,5.0
235809000401,5.0,5.0
235809000541,5.0,3.578704846574208
235809000551,4.0,3.374846775058254
235809000561,4.0,3.374846775058254
235809000571,4.0,3.391732497702763
235809000681,4.0,3.391732497702763
235809000691,4.0,3.391732497702763
235809000701,4.0,3.379837904813657
235809000861,4.0,3.391732497702763
235809000901,5.0,5.0
235809000941,4.0,3.374846775058254
235809000971,4.0,3.391732497702763
235809001001,5.0,3.391732497702763
235809001011,4.0,3.374846775058254
235809001031,5.0,5.0
235809001041,5.0,5.0
235809001051,5.0,3.391732497702763
235809001071,4.0,3.391732497702763
235809001131,5.0,5.0
235809001142,4.0,3.391732497702763
235809001151,4.0,3.3120350551974695
235809001221,5.0,5.0
235809001321,5.0,5.0
235809001371,5.0,5.0
235809001391,5.0,5.0
235809001392,5.0,5.0
235809001452,4.0,3.374846775058254
235809001621,5.0,5.0
235809001711,5.0,5.0
235809001741,5.0,5.0
235809001771,5.0,5.0
235809001871,5.0,5.0
235809001921,5.0,5.0
235809001951,5.0,5.0
235809001981,5.0,5.0
235809002001,5.0,5.0
235809002101,5.0,5.0
235809002251,5.0,5.0
235809002301,5.0,3.578704846574208
235809002331,5.0,5.0
235809002341,5.0,5.0
235809002411,5.0,5.0
235809002441,5.0,5.0
235809002502,5.0,5.0
235809002561,5.0,5.0
235809002562,5.0,3.578704846574208
235809002601,5.0,3.578704846574208
235809002621,4.0,3.1949348988017707
235809002671,4.0,3.2166265156263973
235809002711,5.0,5.0
235809002761,5.0,5.0
235809002771,5.0,5.0
235809002821,5.0,5.0
235809002841,5.0,3.578704846574208
235809002931,4.0,3.391732497702763
235809002991,3.0,3.391732497702763
235809003111,5.0,5.0
235809003121,5.0,3.391732497702763
235809003281,5.0,3.391732497702763
235809003361,3.0,3.374846775058254
235809003461,4.0,3.391732497702763
235809003531,5.0,5.0
235809003571,5.0,3.578704846574208
235809003611,4.0,3.379837904813657
235809003701,4.0,3.3075455523045125
235809003741,5.0,3.391732497702763
235809003811,5.0,3.578704846574208
235809003881,5.0,5.0
235809003911,5.0,5.0
235809003931,4.0,3.374846775058254
235809003941,5.0,5.0
235809003961,5.0,5.0
235809003981,2.0,1.8025301880035172
235809004001,4.0,3.391732497702763
235809004011,5.0,5.0
235809004071,5.0,3.578704846574208
235901000011,4.0,3.4084885171488013
235901000021,4.0,3.3857014290364513
235901000041,5.0,5.0
235901000121,4.0,3.4084885171488013
235901000191,4.0,3.4084885171488013
235901000251,4.0,3.599632989301814
235901000261,4.0,3.4084885171488013
235901000301,4.0,3.599632989301814
235901000341,4.0,3.4084885171488013
235901000381,4.0,3.578704846574208
235901000401,5.0,5.0
235901000451,4.0,3.599632989301814
235901000471,4.0,3.599632989301814
235901000561,4.0,3.4084885171488013
235901000621,5.0,5.0
235901000641,4.0,3.599632989301814
235901000721,5.0,5.0
235901000751,4.0,1.8041246482822466
235901000761,4.0,3.409514107402768
235901000781,4.0,3.5691408885755918
235901000791,4.0,3.578704846574208
235901000801,5.0,5.0
235901000831,5.0,5.0
235902000081,5.0,5.0
235902000101,5.0,5.0
235902000141,5.0,5.0
235902000161,5.0,5.0
235902000271,5.0,5.0
235902000291,5.0,5.0
235902000321,5.0,5.0
235902000371,4.0,3.4668649926370176
235902000391,5.0,5.0
235902000411,5.0,5.0
235902000491,5.0,5.0
235902000541,5.0,5.0
235902000551,5.0,5.0
235902000561,5.0,5.0
235902000581,5.0,5.0
235902000611,4.0,3.5691408885755918
235902000631,4.0,3.599632989301814
235902000751,5.0,5.0
235902000761,5.0,5.0
235902000792,4.0,3.5691408885755918
235903000021,5.0,5.0
235903000031,4.0,3.4084885171488013
235903000041,5.0,5.0
235903000251,5.0,4.972054628632939
235903000291,5.0,5.0
235903000371,4.0,3.599632989301814
235903000521,4.0,3.4084885171488013
235903000531,4.0,3.599632989301814
235903000761,4.0,3.578704846574208
235903000831,5.0,5.0
235903000851,5.0,5.0
235903000861,5.0,5.0
235904000031,4.0,3.391732497702763
235904000051,4.0,3.374846775058254
235904000091,4.0,3.599632989301814
235904000161,5.0,5.0
235904000221,5.0,5.0
235904000231,5.0,5.0
235904000301,5.0,5.0
235904000381,5.0,5.0
235904000391,5.0,5.0
235904000451,5.0,5.0
235904000501,5.0,5.0
235904000541,5.0,5.0
235904000591,5.0,5.0
235904000611,5.0,5.0
235904000631,4.0,3.578704846574208
235904000871,5.0,5.0
235905000101,3.0,1.8007258102680532
235905000111,4.0,3.557013229749582
235905000151,5.0,5.0
235905000161,5.0,5.0
235905000191,4.0,3.5841676658353565
235905000221,5.0,5.0
235905000232,5.0,5.0
235905000272,5.0,5.0
235905000281,4.0,3.599632989301814
235905000291,5.0,5.0
235905000411,5.0,5.0
235905000461,5.0,5.0
235905000511,5.0,5.0
235905000521,5.0,5.0
235905000561,5.0,5.0
235905000601,5.0,5.0
235905000631,5.0,5.0
235905000761,5.0,5.0
235905000781,5.0,5.0
235905000791,5.0,5.0
235905000801,5.0,5.0
235905000831,4.0,3.374846775058254
235905000851,5.0,5.0
235905000861,5.0,4.972054628632939
235905000911,5.0,5.0
235905000951,5.0,5.0
235905001011,5.0,5.0
235905001081,5.0,5.0
235905001281,5.0,5.0
235905001451,5.0,5.0
235905001452,5.0,5.0
235905001491,5.0,5.0
235905001511,5.0,5.0
235906000041,5.0,5.0
235906000151,5.0,5.0
235906000211,5.0,5.0
235906000261,5.0,5.0
235906000301,5.0,5.0
235906000321,5.0,5.0
235906000341,5.0,5.0
235906000411,5.0,5.0
235906000431,5.0,5.0
235906000521,5.0,5.0
235906000601,5.0,5.0
235906000691,5.0,5.0
235906000711,5.0,5.0
235906000821,5.0,5.0
235906000891,5.0,5.0
235906000901,5.0,5.0
235906001121,5.0,5.0
235906001131,5.0,5.0
235906001151,5.0,5.0
235906001241,5.0,5.0
235906001331,5.0,5.0
235906001341,4.0,2.1926517751091454
235906001441,5.0,5.0
235906001631,3.0,2.1926517751091454
235906001701,1.0,2.4564113121507556
235906001711,3.0,2.720537234916177
235906001771,3.0,2.3231976553884635
235906001801,5.0,5.0
235906001831,2.0,2.108570975585808
235907000131,5.0,5.0
235907000141,5.0,5.0
235907000151,5.0,5.0
235907000271,5.0,5.0
235907000391,5.0,5.0
235907000471,5.0,5.0
235907000551,5.0,5.0
235907000581,5.0,5.0
235907000621,5.0,5.0
235907000661,5.0,5.0
235907000701,5.0,5.0
235907000711,5.0,5.0
235907000831,5.0,5.0
235907001041,5.0,5.0
235907001051,5.0,5.0
235907001061,5.0,5.0
235907001141,5.0,5.0
235908000021,5.0,5.0
235908000151,5.0,5.0
235908000261,5.0,5.0
235908000271,5.0,5.0
235908000421,5.0,5.0
235908000491,5.0,5.0
235908000501,5.0,5.0
235908000591,5.0,5.0
235908000641,5.0,5.0
235908000651,5.0,5.0
235908000701,5.0,5.0
235908000741,5.0,4.972054628632939
235908000751,5.0,5.0
235908000941,5.0,5.0
235908000951,5.0,5.0
235908001041,5.0,5.0
235908001091,5.0,5.0
235908001101,5.0,5.0
235908001111,5.0,5.0
235908001171,5.0,5.0
235909000041,5.0,5.0
235909000221,5.0,5.0
235909000231,5.0,5.0
235909000301,5.0,5.0
235909000311,5.0,5.0
235909000331,5.0,5.0
235909000341,5.0,5.0
235909000351,5.0,5.0
235909000381,5.0,5.0
235909000451,5.0,5.0
235909000551,5.0,5.0
235909000611,5.0,5.0
235909000631,5.0,5.0
235909000651,5.0,5.0
235909000681,5.0,5.0
235909001011,5.0,5.0
235909001051,5.0,5.0
235909001071,5.0,5.0
235909001101,5.0,5.0
235909001181,5.0,5.0
235909001211,5.0,5.0
235909001251,5.0,5.0
235909001261,5.0,5.0
235909001281,5.0,5.0
235909001381,5.0,5.0
235909001401,5.0,5.0
235909001411,5.0,5.0
235909001412,5.0,5.0
235909001421,5.0,5.0
235909001451,5.0,5.0
235909001461,5.0,5.0
236001000071,5.0,5.0
236001000141,5.0,5.0
236001000171,4.0,3.5691408885755918
236001000211,5.0,5.0
236001000231,5.0,5.0
236001000271,5.0,5.0
236001000281,5.0,5.0
236001000311,5.0,5.0
236001000421,5.0,5.0
236001000481,5.0,5.0
236001000501,5.0,5.0
236001000511,5.0,5.0
236001000592,5.0,5.0
236002000011,5.0,5.0
236002000021,5.0,5.0
236002000071,5.0,5.0
236002000091,5.0,5.0
236002000151,5.0,5.0
236002000231,5.0,5.0
236002000241,5.0,5.0
236002000361,5.0,5.0
236002000381,5.0,5.0
236002000511,5.0,5.0
236003000051,5.0,5.0
236003000081,5.0,5.0
236003000131,5.0,5.0
236003000161,5.0,5.0
236003000171,5.0,5.0
236003000231,5.0,5.0
236003000261,5.0,5.0
236003000271,5.0,5.0
236003000311,5.0,5.0
236003000401,5.0,5.0
236003000431,5.0,5.0
236004000121,5.0,5.0
236004000161,5.0,5.0
236004000201,5.0,5.0
236004000221,5.0,5.0
236004000241,5.0,5.0
236004000251,5.0,5.0
236004000271,5.0,5.0
236004000281,5.0,5.0
236004000301,5.0,5.0
236004000391,5.0,5.0
236005000211,5.0,5.0
236005000291,5.0,5.0
236005000381,5.0,5.0
236005000391,5.0,5.0
236006000012,5.0,5.0
236006000031,5.0,1.9796879807558525
236006000061,5.0,5.0
236006000163,5.0,5.0
236006000164,5.0,5.0
236006000182,5.0,5.0
236006000231,5.0,5.0
236006000232,5.0,5.0
236006000241,5.0,5.0
236006000251,5.0,5.0
236006000281,5.0,5.0
236006000352,5.0,1.8127779274868145
236006000381,5.0,5.0
236006000431,5.0,5.0
236006000442,5.0,5.0
236006000443,5.0,5.0
236006000481,5.0,5.0
236006000561,5.0,5.0
236006000571,5.0,5.0
236006000581,5.0,5.0
236006000611,5.0,5.0
236006000621,5.0,5.0
236006000681,5.0,5.0
236006000691,5.0,5.0
236006000771,5.0,5.0
236006000941,5.0,5.0
236006000991,5.0,5.0
236006001161,5.0,5.0
236006001231,5.0,5.0
236006001261,5.0,5.0
236006001301,5.0,5.0
236006001331,5.0,5.0
236007000161,4.0,3.5007287351371486
236007000241,5.0,5.0
236007000251,1.0,3.3075455523045125
236007000321,5.0,5.0
236007000351,5.0,5.0
236007000391,5.0,5.0
236007000421,5.0,5.0
236007000431,5.0,5.0
236007000491,4.0,3.5691408885755918
236007000531,5.0,5.0
236007000591,5.0,5.0
236007000631,5.0,5.0
236007000791,5.0,5.0
236007000841,5.0,5.0
236007000851,5.0,5.0
236007000861,5.0,5.0
236007000881,5.0,5.0
236007000931,5.0,5.0
236007000951,5.0,5.0
236007000981,5.0,5.0
236007001031,5.0,5.0
236007001161,5.0,5.0
236007001181,5.0,5.0
236007001191,5.0,5.0
236007001261,5.0,5.0
236007001351,5.0,5.0
236007001381,5.0,5.0
236007001411,5.0,5.0
236007001431,5.0,5.0
236007001471,5.0,5.0
236008000061,5.0,5.0
236008000121,5.0,5.0
236008000171,5.0,5.0
236008000211,5.0,5.0
236008000261,5.0,5.0
236008000291,5.0,5.0
236008000321,5.0,5.0
236008000361,5.0,5.0
236008000461,5.0,5.0
236009000021,5.0,5.0
236009000041,5.0,5.0
236009000071,5.0,5.0
236009000081,5.0,5.0
236009000111,5.0,5.0
236009000201,5.0,5.0
236009000361,5.0,5.0
236009000371,5.0,5.0
236009000401,5.0,5.0
236009000421,5.0,5.0
236009000431,5.0,5.0
236009000541,5.0,5.0
236009000551,5.0,5.0
236009000561,5.0,5.0
236009000591,5.0,5.0
236009000611,5.0,5.0
236009000621,5.0,5.0
236009000631,5.0,5.0
236009000711,5.0,5.0
236009000741,5.0,5.0
236009000791,5.0,5.0
236009000841,5.0,5.0
236009000871,5.0,5.0
236009000881,5.0,5.0
236009000921,5.0,5.0
236009000941,5.0,5.0
236009000981,5.0,5.0
236009001011,5.0,5.0
236009001031,5.0,5.0
236009001071,5.0,5.0
236009001091,5.0,5.0
236009001141,5.0,5.0
236009001171,5.0,5.0
236009001221,5.0,5.0
236009001281,5.0,5.0
236009001321,5.0,3.578704846574208
236009001331,5.0,4.972054628632939
236009001361,5.0,5.0
236009001371,5.0,5.0
236009001381,5.0,5.0
236009001551,5.0,5.0
236009001621,5.0,5.0
236009001671,5.0,5.0
236009001691,5.0,5.0
236009001721,5.0,5.0
236009001751,5.0,5.0
236009001761,5.0,5.0
236009001801,5.0,5.0
236009001961,5.0,5.0
236009001991,5.0,5.0
236101000151,5.0,5.0
236101000241,5.0,5.0
236101000261,5.0,5.0
236101000271,5.0,5.0
236101000321,5.0,5.0
236101000351,5.0,5.0
236101000371,5.0,5.0
236101000451,5.0,5.0
236101000471,5.0,5.0
236101000491,5.0,5.0
236101000521,5.0,5.0
236101000541,5.0,5.0
236101000561,5.0,5.0
236102000071,5.0,5.0
236102000081,5.0,5.0
236102000221,1.0,1.962481588411745
236102000271,5.0,5.0
236102000291,5.0,5.0
236102000301,5.0,5.0
236102000341,5.0,5.0
236102000361,5.0,5.0
236102000371,5.0,5.0
236102000561,5.0,5.0
236102000601,5.0,5.0
236102000651,5.0,5.0
236102000711,5.0,5.0
236103000021,5.0,5.0
236103000061,2.0,1.8082858640812838
236103000071,3.0,1.8398964400747033
236104000031,5.0,5.0
236104000051,5.0,5.0
236104000141,5.0,5.0
236104000171,5.0,5.0
236104000181,5.0,5.0
236104000361,5.0,5.0
236104000431,5.0,5.0
236104000461,5.0,5.0
236104000491,5.0,5.0
236104000501,5.0,5.0
236104000541,5.0,5.0
236104000551,5.0,5.0
236104000811,5.0,5.0
236104000831,5.0,5.0
236104000931,5.0,5.0
236104000941,4.0,3.392758087956729
236104000951,5.0,5.0
236104000961,5.0,5.0
236104000971,5.0,5.0
236104001021,1.0,3.3758723653122202
236104001051,5.0,5.0
236104001181,5.0,5.0
236104001201,5.0,5.0
236104001271,5.0,5.0
236105000051,5.0,5.0
236105000081,5.0,5.0
236105000101,5.0,5.0
236105000121,5.0,5.0
236105000151,5.0,5.0
236105000221,5.0,5.0
236105000231,5.0,5.0
236105000251,5.0,5.0
236105000271,5.0,5.0
236105000341,5.0,5.0
236105000401,5.0,5.0
236105000482,5.0,5.0
236105000591,5.0,5.0
236105000661,5.0,5.0
236105000671,5.0,5.0
236105000691,5.0,5.0
236105000751,5.0,5.0
236105000761,5.0,4.972054628632939
236105000861,5.0,5.0
236105000941,5.0,5.0
236105001031,5.0,5.0
236105001041,5.0,5.0
236105001101,5.0,5.0
236105001151,5.0,5.0
236105001231,5.0,5.0
236105001251,5.0,5.0
236105001271,1.0,1.801466947461885
236105001281,5.0,1.8127779274868145
236105001282,5.0,5.0
236105001321,5.0,5.0
236105001391,5.0,5.0
236105001491,1.0,2.0278215031461517
236105001521,5.0,5.0
236106000101,5.0,5.0
236106000121,4.0,3.288808662916697
236106000141,5.0,5.0
236106000161,5.0,5.0
